Customer,Type,Text,Summary,sim_score
Notion,Twitter,"User: **Arc browser continuous review**
Tl;dr: I'm loving it! So far, it's been a fantastic experience. Arc brings a lot of fresh air to a place where innovation seemingly stopped.
What is Arc? Check out @browsercompany <STRICT_LINK>
Dive into the thread below 🧵 (1/n)
User: 1. First-time use experience
Really well done. I enjoyed the semi-interactive intro/learning experience. The keyboard shortcuts were introduced, too.
Setting up the colour scheme was excellent. Straight away, you know these guys are trying to do something different 😍
User: 2. First-time use (contd.)
I wish there was a bit more 'practice your shortcuts'; the only one that stuck with me was the one I already use elsewhere (⌘+T).
Saying that, ⌘+T execution is excellent and can be used for commands, very much like ⌘+K in other apps.
User: 3. Split view
This is my #1 feature so far.
It seems to me that the people at @browsercompany invested in getting to know users.
One would doubt there could be anything left to learn about using a browser in 2023. What 'customer problems' are there left to solve?
And still!
User: 4. Split view (contd.)
Split view solves a problem many of us have when we attempt to multitask. Our current workarounds include constantly rearranging windows (💚 to you BetterSnapTool) etc. It's chaos!
Time will tell if Split view solves this, but right now, I'm thrilled!
User: 5. Split view (contd.)
The microinteractions here feel just right. Intuitive, discoverable. The onboarding helped, too.
User: 6. Profiles
This is a big one for me. I struggled with this on Chrome. My solution was to strictly use Chrome for work stuff plus Safari for personal use.
But obviously, that doesn't work well.
User: 7. Ecosystem
My incumbent browsers allow me to browse across devices with one app ecosystem. I can easily continue on my iPadPro Safari, where I left off on my laptop and then seamlessly move to my phone.
Arc needs a mobile/tablet app.
User: 8. Mini Arc
I took the plunge and made Arc my default browser, and suddenly links from Slack opened in Mini Arc.
Great when I need to quickly check stuff and close the tab. But if I need to stay longer in the context, I still need to move from the Mini Arc to the full Arc.
User: 9. Sidebar
Shifting the tabs from the top bar to a sidebar was smart. This suits me for a few reasons
a) wide angle screen form factor
b) utility of vertical space is better for Spaces, history etc., all co-existing in one area
User: 10. Sidebar
However, my eyes were trained to look for tabs on top of the screen for so long that having them on LHS feels weird. This might change after a few more days.
I'd love the ability to move the sidebar between LHS and RHS, depending on when I place Arc on my monitor.
User: 11. Ecosystem (contd.)
I expected browsing on Arc won't be seamless across devices w.out native iOS apps. Turns out the iPadOS/MacOS continuity pushes the current tab across devices on the same iCloud account.
Not sure about the predictability of this, but so far looks good!
User: 12. Living with Arc
- can't imagine giving up Spaces
- pinned folders/bookmarks as expected
- keep forgetting to use Favourites
- have a love/hate relationship w. links opening in overlay
@browsercompany I *really* want to change icons on pinned folders, pretty please!
User: 13. The iOS app dropped
Unexpected but pleasant! Can't wait to dive in :-)
<STRICT_LINK>
User: Hey @browsercompany I need your help!
Is there a way to tell apps to open links in a specific space?
E.g. my Slack always open links in my work space/profile?
I'm logged into two different Google accounts across two spaces.","The user is enjoying the Arc browser and appreciates the new features, but is experiencing some lag when using it. They are also concerned about the lack of a mobile app and the lack of a desktop app for Windows. The user is also concerned about the lack of a desktop app for Windows and the lack of a mobile app for iOS.",0.48051849007606506
Notion,Appstore/Playstore,"User: Please support right-to-left orientation for typing in Arabic. I have to use another app to take notes in Arabic, and this is not efficient!","User requests support for right-to-left (RTL) Arabic text input in Notion, as they have to use another app for taking notes in Arabic and find it inefficient.",0.7808024287223816
Notion,Twitter,"User: Less than 500 followers and looking for connections? Contact me, lets engage and support each other on our journey, also comment on this tweet with what you do and let everyone know! <STRICT_LINK>
User: @carltheauditor Hi Carl,
I'm a real estate investor, coach and mentor, based in the UK.
Love @NotionHQ and use it to run my business. I help people use Notion on my Youtube channel and am starting to build Notion templates too...
Great to connect!"," User is a teacher and uses Notion to create interactive lessons for their students, mentioning that it's a great tool for their students to use.",0.2664065659046173
figma,Twitter,"User: @figma there is a red badge shown by my name and email. What is for? I see it. I click it, then nothing. 🤔 Meanwhile, there is no badge on the notification bell, and I believe all messages are read. <STRICT_LINK>","During Teacher Appreciation Week, Figma users are supporting DonorsChoose projects and encouraging teachers to share their live project links with the Figma community. A kindergarten bilingual teacher from Connecticut seeks help to provide storage baskets and bookshelves for an organized classroom library.",0.11374273896217346
figma,Twitter,"User: 🚨 News that makes me very happy
I will give a face-to-face workshop on @figma in the @fof_mede community in Medellín.
📅 May 30th
⏰ 6:30pm 🇨🇴
👉 <STRICT_LINK> 👈 <STRICT_LINK>
User: @carmenansio @figma @fof_mede Wow she's very brutal and she's a tough one at figma 🤟🏼 🏽",User recommends applying for a job at Linear and mentions the possibility of adding Figma integrations.,0.21297010779380798
figma,Twitter,"User: Markets are global, so let's widen the lens on #antitrust: Buying @Activision helps @Microsoft compete with @Sony &amp; @Nintendo in #gaming, just as @Adobe's bid for @figma takes on @canva in creative design. Here's @RobAtkinsonITIF's take in @WSJopinion <STRICT_LINK>",User shared their DonorsChoose funding with the Figma community and mentioned their project is connected to Figma for Education.,0.19927862286567688
Notion,Appstore/Playstore,"User: Hello Dear Developer
There are quite a lot of people using this program in Turkey. If Turkish language support comes, I'm sure people in Turkey will use the premium opportunities and make you more money.
Respects.","User suggests adding Turkish language support to the program, as it would increase the number of users in Turkey and make the developer more money.",0.8313134908676147
Notion,Appstore/Playstore,User: I can't connect to the app.,"
 User is unable to connect to the app.",0.9516080021858215
Notion,Twitter,"User: Last week I was wondering why in Arc Browser there are no folder or some else features allowing me categorize my tabs. And today I found it in ""What's new"". Fascinating!
@browsercompany #arcBrowser
User: @browsercompany <STRICT_LINK>","User is excited about the new features in Arc Browser, including folder and tab categorization, and is looking forward to testing them.",0.7787643074989319
Notion,Appstore/Playstore,"User: I've only recently been using Notion and I'm really impressed, but the iPad version is bugged. For example, I can't color text and more. It's a shame, it even works on the mobile phone! I would rather use the app with a mobile revision.","User is impressed with Notion but is disappointed with the iPad version, which is buggy and doesn't work on mobile phones. They would prefer to use the app on mobile devices instead.",0.8398104906082153
Notion,Appstore/Playstore,"User: It used to be amazing product and I love it but Logout I’m not sure what’s going on in the backend of notion but I have never experience so frequent logouts with any other apps.
Offline mode I was on the plane writing important document and switching pages. Once I have switched to another page, my writing was gone 💀💀💀💀
Almost got me a heart attack, are you kidding me? Who came up with this solution When I got back online, my writing was back. Lol how does it work ? No more motion for offline mode, have to go back to apple notes 😫😫","User loves the product but is experiencing frequent logouts and offline mode issues, which makes it difficult to work on important documents while on a plane. They are unsure of the backend solution and are considering switching to Apple Notes.",0.6632748246192932
Notion,Appstore/Playstore,"User: Ok, first of all, I love to use Notion as a database setup and self-management tool across all my devices. And generally speaking it does it’s job pretty well, allowing me to create interconnected sets of data, etc.
However, the iOS app hampers my ability to efficiently work with Notion as there are loads of issues (like the formatting bar disappearing when opening links within the app) and lots of processes also lack fluidity.","User loves using Notion as a database setup and self-management tool across all their devices, but finds the iOS app frustrating due to formatting issues and lack of fluidity. They suggest improving the iOS app to make it more efficient and fluid.",0.9352824687957764
Notion,Appstore/Playstore,"User: How long are you not going to fix the error?
Infinite loading is crazy really;;",User is frustrated with the infinite loading issue and is unsure when it will be fixed.,0.81854248046875
Notion,Twitter,"User: Got the much awaited @browsercompany Arc invite but sadly no mac to try on Awaiting the windows launch 🚀 Or Iam going hackintosh but if things go well mac mini m2 by EOY 😼 <STRICT_LINK>
User: @ayushmokal6 @browsercompany meko dede vro","User is excited about the new @browsercompany Arc invite and plans to try it on a Mac, but is waiting for the Windows launch.",0.8240014314651489
Notion,Appstore/Playstore,"User: AI sucks. It's techbro garbage and it's going to be useless when OpenAI stops subsidizing it's use to developers, making the integration in Notion deeply infuriating. If you don't want to use it or like it, it's inescapable it's there with every new line or command.
I was a happy and paying user for years, now I'm gone. Sad to leave, because it's otherwise great.","User is frustrated with AI in Notion, as it is a techbro garbage and will be useless when OpenAI stops subsidizing it for developers, making the integration in Notion deeply infuriating. They were a happy and paying user for years, but are now gone due to the AI integration.",0.868962824344635
